image_path,clean_class
data\raw\potato\Potato___Early_blight\26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Early Blight
data\raw\potato\Potato___Early_blight\77725a5a-c0b8-4b7c-bc42-ac99f51428c1___RS_Early.B 7401.JPG,Early Blight
data\raw\potato\Potato___Early_blight\82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B 7405.JPG,Early Blight
data\raw\potato\Potato___Early_blight\042135e2-e126-4900-9212-d42d900b8125___RS_Early.B 8791.JPG,Early Blight
data\raw\potato\Potato___Early_blight\63f59fdf-973f-4d9e-a1ac-4a21cdfb9393___RS_Early.B 8794.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d829c0d8-016e-4337-b80f-bb1f329b1d4d___RS_Early.B 8797.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fe24f700-d37f-4e51-b07c-931e8c3ded81___RS_Early.B 8792.JPG,Early Blight
data\raw\potato\Potato___healthy\170f1f57-0fd4-421f-9c82-3b1804be63ad___RS_HL 1771.JPG,Healthy
data\raw\potato\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772.JPG,Healthy
data\raw\potato\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770.JPG,Healthy
data\raw\potato\Potato___healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773.JPG,Healthy
data\raw\potato\Potato___Early_blight\5888d397-4e83-4fac-bcf7-0de778966d36___RS_Early.B 7418.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b8578828-0e34-4511-9739-9ef0170774b2___RS_Early.B 7416.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d9ebe6a0-d46e-47fe-950e-938f7ce83afb___RS_Early.B 7419.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e490f736-a52f-434f-ada7-3bb255d99635___RS_Early.B 7417.JPG,Early Blight
data\raw\potato\Potato___Late_blight\8bf37a1e-4535-4919-953e-69376f5be48a___RS_LB 2611.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b9cde1e2-71f8-46a2-9fa4-0bfc7d16815f___RS_LB 2610.JPG,Late Blight
data\raw\potato\Potato___Late_blight\befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d1ae329b-19bc-40c3-afb1-404ecf3c98ee___RS_LB 2613.JPG,Late Blight
data\raw\potato\Potato___Late_blight\324a0ba8-726a-4e6c-a15f-c32a1904f891___RS_LB 3078.JPG,Late Blight
data\raw\potato\Potato___Late_blight\80bdc2a3-66b8-4d95-abe7-65c7806f7cbf___RS_LB 3073.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c7982d1f-7472-44ba-a39d-76085c4d90cd___RS_LB 3072.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e12ede80-8428-4424-b95d-5d3267d112a8___RS_LB 3079.JPG,Late Blight
data\raw\potato\Potato___Early_blight\93eaec77-3e91-415a-a029-c054a42c18aa___RS_Early.B 8296.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B 8300.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d998c614-017c-4f90-8e39-f8c500d21218___RS_Early.B 8292.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f686133a-e89a-4242-a52d-02f32ffd5275___RS_Early.B 8295.JPG,Early Blight
data\raw\potato\Potato___Late_blight\2377f6d5-3660-4b5a-b5b3-eea448e7a143___RS_LB 2729.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB 2730.JPG,Late Blight
data\raw\potato\Potato___Late_blight\4ac84ca7-f60a-406e-938d-40f4ba5b75ce___RS_LB 2731.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7b38a18a-65a4-4162-b48a-658b846be5a2___RS_LB 2733.JPG,Late Blight
data\raw\potato\Potato___Early_blight\08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B 7103.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cff1ed1b-51ec-4d44-ab1f-7a3dc1ec9ea9___RS_Early.B 7100.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f164ce92-d109-47ca-9f75-380a7f16155a___RS_Early.B 7104.JPG,Early Blight
data\raw\potato\Potato___Late_blight\573c1cb5-fb43-4b19-886d-638a87bc134b___RS_LB 4007.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5e92b00d-92ed-4de5-b3f7-0d14a076cf02___RS_LB 4004.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG,Late Blight
data\raw\potato\Potato___Late_blight\bd94e2a1-d503-417b-8552-f252a5665476___RS_LB 4006.JPG,Late Blight
data\raw\potato\Potato___Early_blight\ba96aab6-adb5-4021-b6ad-3305f50aec12___RS_Early.B 7317.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cf761f3d-755a-42b2-83cb-729443246c6a___RS_Early.B 7319.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ed78ac4f-ce50-4de8-b508-ad07b9d99176___RS_Early.B 7313.JPG,Early Blight
data\raw\potato\Potato___Early_blight\edc5f476-dd30-4fab-a8a1-71faf6210420___RS_Early.B 7315.JPG,Early Blight
data\raw\potato\Potato___Late_blight\530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,Late Blight
data\raw\potato\Potato___Late_blight\a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b69f17e7-b4e1-4911-91e4-01976bacba2d___RS_LB 5053.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d36e9212-7594-4e4d-9062-0a98bc689729___RS_LB 5055.JPG,Late Blight
data\raw\potato\Potato___Early_blight\2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B 7783.JPG,Early Blight
data\raw\potato\Potato___Early_blight\90d47c2a-c84e-498c-b30d-f368e75611a7___RS_Early.B 7778.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b09e0cba-0564-4dde-a90d-3c0d90d6336e___RS_Early.B 7776.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b692a411-91aa-4388-b641-a6c02286840c___RS_Early.B 7784.JPG,Early Blight
data\raw\potato\Potato___Late_blight\37c47f95-2216-4f78-87a1-504b198a4f4c___RS_LB 4327.JPG,Late Blight
data\raw\potato\Potato___Late_blight\58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c6d79fa2-e6fc-4c95-a805-c7ff53075b15___RS_LB 4328.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e0a085c0-20e4-4e36-87db-49f0b58fa349___RS_LB 4324.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1c6412c9-45ce-4814-af8d-274f4e3c9c4e___RS_LB 2746.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2f8e6ae7-f6ac-4bab-992b-82e3c51cf476___RS_LB 2743.JPG,Late Blight
data\raw\potato\Potato___Late_blight\afcad9ca-9bd2-4c7b-b034-2b3d0360ac30___RS_LB 2741.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c63d5cca-9639-4d42-88c4-13572afa1dda___RS_LB 2747.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0e6b9e09-2bcd-41e0-b001-b80a33a8a78b___RS_Early.B 8694.JPG,Early Blight
data\raw\potato\Potato___Early_blight\31d0ecc8-045d-4a4a-ac33-431556c83e4c___RS_Early.B 8692.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a38df468-bb4a-4bb3-9ee9-a2dffae718e9___RS_Early.B 8690.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d06681cc-3ed1-4af2-ae40-2597eaea3dd4___RS_Early.B 8691.JPG,Early Blight
data\raw\potato\Potato___healthy\0f4ebc5a-d646-436a-919d-961342997cde___RS_HL 4183.JPG,Healthy
data\raw\potato\Potato___healthy\7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185.JPG,Healthy
data\raw\potato\Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182.JPG,Healthy
data\raw\potato\Potato___healthy\f66af6c0-6fc6-4020-b1de-a73685d497c2___RS_HL 4181.JPG,Healthy
data\raw\potato\Potato___Early_blight\6dfdd5be-0999-4a5c-a35d-c760043fec23___RS_Early.B 8701.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B 8702.JPG,Early Blight
data\raw\potato\Potato___Early_blight\83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG,Early Blight
data\raw\potato\Potato___Early_blight\83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG,Early Blight
data\raw\potato\Potato___Late_blight\2ef5c4f6-a798-40fd-8380-f444f3290987___RS_LB 4428.JPG,Late Blight
data\raw\potato\Potato___Late_blight\351a1e47-c9b5-4b38-a5c1-b3d390bfe506___RS_LB 4429.JPG,Late Blight
data\raw\potato\Potato___Late_blight\36fc1631-634b-42d3-a865-cc858557a8a8___RS_LB 4427.JPG,Late Blight
data\raw\potato\Potato___Late_blight\4885a2b1-fc77-4b1a-ad55-3fa4b3fe4e1e___RS_LB 4425.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1ed357f9-f036-4bf2-b180-1588976eb116___RS_LB 3005.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1fa9afe6-69ab-4206-a8b5-487531391a37___RS_LB 3006.JPG,Late Blight
data\raw\potato\Potato___Late_blight\456f2c6a-a8c8-4dac-9de1-73668e39cd01___RS_LB 3008.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG,Late Blight
data\raw\potato\Potato___Early_blight\64cab763-3fa2-483c-abc6-1d203f26f88e___RS_Early.B 6671.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B 6676.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cfa37804-6d71-45fe-bd88-c899b9534992___RS_Early.B 6673.JPG,Early Blight
data\raw\potato\Potato___Late_blight\3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB 4139.JPG,Late Blight
data\raw\potato\Potato___Late_blight\447c4811-7ed2-4576-81b4-2f67c8993db7___RS_LB 4137.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1e3e04cc-3778-4d78-b8f9-d60faa0534b0___RS_LB 5246.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2d736aa6-79a6-42b0-9e92-d859bcd72824___RS_LB 5244.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3456a2d1-59d1-4111-9cc8-16a6b12e973e___RS_LB 5249.JPG,Late Blight
data\raw\potato\Potato___Late_blight\cd0b4621-eccd-434a-8bc1-d3a6d24a2f05___RS_LB 5250.JPG,Late Blight
data\raw\potato\Potato___Late_blight\29d49eb8-84d0-402d-9f00-c1149b8b3e16___RS_LB 3031.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7220e643-be85-4361-8c34-f647ebed5dd8___RS_LB 3027.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f87fce12-78df-4a8c-92ff-8c0b83cc82b9___RS_LB 3025.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030.JPG,Late Blight
data\raw\potato\Potato___Late_blight\0eb28ea9-c9e4-4999-9de2-835682241e53___RS_LB 2708.JPG,Late Blight
data\raw\potato\Potato___Late_blight\12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e9cc84b7-fc38-4e65-a129-c7a63df76780___RS_LB 2705.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ea06da1e-81c9-4e2e-8266-1f3d56914ff3___RS_LB 2701.JPG,Late Blight
data\raw\potato\Potato___Early_blight\3ab92984-3126-4154-9bfd-f2c8c9fd670e___RS_Early.B 7440.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4e40c113-4ab2-4a71-9ecc-5ceb67905190___RS_Early.B 7446.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d8a55ed1-7b3a-4b25-84b2-6046c0d9e3ab___RS_Early.B 7443.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f0cdbf74-8401-48d1-b1cc-94862e1a4452___RS_Early.B 7447.JPG,Early Blight
data\raw\potato\Potato___Early_blight\009c8c31-f22d-4ffd-8f16-189c6f06c577___RS_Early.B 7885.JPG,Early Blight
data\raw\potato\Potato___Early_blight\33d72b8e-ae59-4fd4-8c74-eaf342682b47___RS_Early.B 7884.JPG,Early Blight
data\raw\potato\Potato___Early_blight\82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B 7886.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8e8ec280-1469-4286-ac93-0d88f393d21c___RS_Early.B 7891.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1f56ef5b-9a3b-4731-bf82-b08aeb84fcb5___RS_Early.B 9032.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4e478f6a-b8cf-425f-85e8-d80d6aaab8e1___RS_Early.B 9026.JPG,Early Blight
data\raw\potato\Potato___Early_blight\58a381f9-5315-4865-9b35-43df8fd9bf42___RS_Early.B 9027.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b2e21749-afe2-4392-8d5d-23088d37873c___RS_Early.B 9028.JPG,Early Blight
data\raw\potato\Potato___Late_blight\30777af4-cbb4-44bf-946b-f1c5d17704ee___RS_LB 4822.JPG,Late Blight
data\raw\potato\Potato___Late_blight\31d61797-f3dd-4452-8db9-cdfd8be9ebf2___RS_LB 4823.JPG,Late Blight
data\raw\potato\Potato___Late_blight\4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,Late Blight
data\raw\potato\Potato___Late_blight\cd04dd6c-fe7b-4587-ae2e-69228969d9d6___RS_LB 4824.JPG,Late Blight
data\raw\potato\Potato___Late_blight\0e7f0484-16eb-4183-b702-0a5b4f94d015___RS_LB 4000.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9032d569-294e-4b8b-a70f-ecff949e43e2___RS_LB 3998.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d66ee513-26cc-4676-8aeb-9902e0969d2b___RS_LB 3999.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e95f2954-1b68-490d-9684-90b3080676b1___RS_LB 3997.JPG,Late Blight
data\raw\potato\Potato___Early_blight\a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bb38077f-ee91-4c0b-af46-f90b21b9e9db___RS_Early.B 7121.JPG,Early Blight
data\raw\potato\Potato___Early_blight\caf7512b-4e4e-44fc-ae7d-8544168cf903___RS_Early.B 7120.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fd59ab68-681f-4aca-ae95-6f73bf8caad7___RS_Early.B 7118.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bcf169b0-dea7-49eb-b976-4a2d1f36c574___RS_Early.B 7870.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c74c801d-a6e5-44dc-a7e8-f3a5f39a300e___RS_Early.B 7864.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dd1e0739-c899-4c1e-99c8-fd83a6d55694___RS_Early.B 7862.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2c5500a4-cfa4-4b46-8db4-443b995d39dd___RS_Early.B 8768.JPG,Early Blight
data\raw\potato\Potato___Early_blight\66642302-1334-4c23-8613-f98387352360___RS_Early.B 8766.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e6aec621-1699-433a-8cf5-7310ec895810___RS_Early.B 8764.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ec9ea109-34c7-48c5-bbac-40a36b21fa05___RS_Early.B 8761.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d1625c19-c90f-4a5f-bfc8-cb406ad20753___RS_Early.B 8649.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ecf9d01d-b97f-4cf8-99e5-7036bd91b5d1___RS_Early.B 8650.JPG,Early Blight
data\raw\potato\Potato___Late_blight\600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG,Late Blight
data\raw\potato\Potato___Late_blight\76bea797-306c-4fc5-a868-69394fed05d4___RS_LB 2900.JPG,Late Blight
data\raw\potato\Potato___Late_blight\bb1949c9-c779-4490-b1cc-d82302bc1df9___RS_LB 2901.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e40a1e10-fca8-4831-b124-48bc07f92eb1___RS_LB 2897.JPG,Late Blight
data\raw\potato\Potato___Early_blight\1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,Early Blight
data\raw\potato\Potato___Early_blight\20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG,Early Blight
data\raw\potato\Potato___Early_blight\63b61694-16e9-4ef4-ad6f-5e27d2c9eed9___RS_Early.B 6871.JPG,Early Blight
data\raw\potato\Potato___Late_blight\00b1f292-23dd-44d4-aad3-c1ffb6a6ad5a___RS_LB 4479.JPG,Late Blight
data\raw\potato\Potato___Late_blight\0b092cda-db8c-489d-8c46-23ac3835310d___RS_LB 4480.JPG,Late Blight
data\raw\potato\Potato___Late_blight\958a4438-2ced-4d8c-af73-871376cf6ed5___RS_LB 4483.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b65fddcf-cc40-4632-a0c4-70fff2f68009___RS_LB 4481.JPG,Late Blight
data\raw\potato\Potato___healthy\3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG,Healthy
data\raw\potato\Potato___healthy\683b04ad-7941-4819-9965-ba32c725eb22___RS_HL 1861.JPG,Healthy
data\raw\potato\Potato___healthy\b8b7b98a-eb1a-4213-9b0b-aeef4df427e8___RS_HL 1858.JPG,Healthy
data\raw\potato\Potato___healthy\ff700844-68ad-4e99-8427-58a39c07f817___RS_HL 1860.JPG,Healthy
data\raw\potato\Potato___Early_blight\07d777f8-2c5a-48da-935e-f17c572b1e6e___RS_Early.B 7880.JPG,Early Blight
data\raw\potato\Potato___Early_blight\61a602c4-02e3-49e5-9858-5b1d4d4795f7___RS_Early.B 7875.JPG,Early Blight
data\raw\potato\Potato___Early_blight\93c3dfcc-de7c-4ae9-9d18-4042f53e3d1f___RS_Early.B 7872.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,Early Blight
data\raw\potato\Potato___Early_blight\29386668-721c-4359-99a6-734f1a4b096b___RS_Early.B 8362.JPG,Early Blight
data\raw\potato\Potato___Early_blight\aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e12f2cbd-6ced-45c5-8d83-96e19b92bfdd___RS_Early.B 8367.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e912f95d-d159-47bc-b1ed-f0f08c3c391d___RS_Early.B 8366.JPG,Early Blight
data\raw\potato\Potato___Late_blight\b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c073bdde-9753-4035-8758-31fdc7cae993___RS_LB 2916.JPG,Late Blight
data\raw\potato\Potato___Late_blight\da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fb61ea12-3f1a-4ea3-911b-d830eeb74717___RS_LB 2914.JPG,Late Blight
data\raw\potato\Potato___Late_blight\84182903-22be-4563-8276-d72413958ada___RS_LB 4027.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG,Late Blight
data\raw\potato\Potato___Late_blight\bb3049f8-7377-4610-b13f-8daf6753bda7___RS_LB 4031.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG,Late Blight
data\raw\potato\Potato___Late_blight\02212653-e92b-49aa-96b7-9497af51e502___RS_LB 3151.JPG,Late Blight
data\raw\potato\Potato___Late_blight\72485a02-60b9-424a-ba1f-de8078b07176___RS_LB 3148.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d2d8eb78-d267-4c37-a18c-b39a0bb11d82___RS_LB 3147.JPG,Late Blight
data\raw\potato\Potato___Late_blight\12ce2ab1-14c4-4960-81d4-e6ae776510e9___RS_LB 2880.JPG,Late Blight
data\raw\potato\Potato___Late_blight\dac53cd2-477e-4f7b-a59d-bb9018eec686___RS_LB 2879.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG,Late Blight
data\raw\potato\Potato___Late_blight\feefc118-4434-4ffb-afbb-02fb292f72b6___RS_LB 2874.JPG,Late Blight
data\raw\potato\Potato___Late_blight\09a215a1-a539-4635-a27f-232229ff11f4___RS_LB 4529.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1e0326a5-b208-447f-9d60-f788ec4b6e3f___RS_LB 4526.JPG,Late Blight
data\raw\potato\Potato___Late_blight\37dbf454-f189-4fae-a9e7-a088e7be3f2e___RS_LB 4530.JPG,Late Blight
data\raw\potato\Potato___Late_blight\6e9fc91a-e20f-4431-bc54-8492d7ec788e___RS_LB 4527.JPG,Late Blight
data\raw\potato\Potato___Late_blight\08ce9666-2dda-4fa8-8d58-55bb9fa19484___RS_LB 3318.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Late Blight
data\raw\potato\Potato___Late_blight\df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f083d357-23f8-45e6-9fac-87e5d0ab9cac___RS_LB 3317.JPG,Late Blight
data\raw\potato\Potato___Early_blight\2ce7e8d7-4cc9-4ab3-9d22-8f7ad21d8eda___RS_Early.B 8609.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7c9b2deb-6f9f-4671-bdcd-56481d8f0a35___RS_Early.B 8608.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e5c94100-3e1c-4fb1-8b6b-f281b491adff___RS_Early.B 8604.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fbc7567e-ce08-4ad0-b8fe-ffd98296ce02___RS_Early.B 8607.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4eb1fee6-e288-4c32-841d-9fc1d1824508___RS_Early.B 8446.JPG,Early Blight
data\raw\potato\Potato___Early_blight\993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B 8452.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a4168403-2458-4f28-84f7-949050905878___RS_Early.B 8450.JPG,Early Blight
data\raw\potato\Potato___Late_blight\1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5a2996c9-ed8f-4c8d-bab3-b68a833b7811___RS_LB 4786.JPG,Late Blight
data\raw\potato\Potato___Late_blight\889b0741-2110-47a9-a2d2-90194e5d7676___RS_LB 4787.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG,Late Blight
data\raw\potato\Potato___Early_blight\4b7b3611-d9b9-40c8-b0f5-d730fcd76679___RS_Early.B 6937.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9badd590-45ed-4636-9590-b12342ea8a84___RS_Early.B 6944.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fcbf4e6c-ba09-40f5-97c2-063bb20844bc___RS_Early.B 6938.JPG,Early Blight
data\raw\potato\Potato___Late_blight\1b7342d7-5d89-4ee3-8b4f-587d79187511___RS_LB 4416.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1cd053f6-0016-4680-a924-af15aecd7fb2___RS_LB 4414.JPG,Late Blight
data\raw\potato\Potato___Late_blight\910139a3-cd42-4adc-a24b-3602fd4de7d3___RS_LB 4415.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d20fef22-7016-4115-9930-a66b32c718c6___RS_LB 4417.JPG,Late Blight
data\raw\potato\Potato___Early_blight\17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B 7625.JPG,Early Blight
data\raw\potato\Potato___Early_blight\5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG,Early Blight
data\raw\potato\Potato___Early_blight\99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,Early Blight
data\raw\potato\Potato___Late_blight\04b964fd-7033-4cdf-88ef-b1acbcd8183a___RS_LB 2783.JPG,Late Blight
data\raw\potato\Potato___Late_blight\420b4d84-d621-4a64-a8bd-30042f1a6609___RS_LB 2778.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d378a0c5-d275-44a4-9f00-f7f180270f4d___RS_LB 2781.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784.JPG,Late Blight
data\raw\potato\Potato___Early_blight\044c3abc-0bc9-45fb-8fd5-094aeb605f90___RS_Early.B 8044.JPG,Early Blight
data\raw\potato\Potato___Early_blight\0ddd62cd-a999-4d58-a8f1-506e1004a595___RS_Early.B 8041.JPG,Early Blight
data\raw\potato\Potato___Early_blight\392c5f68-3ee5-4b61-90e9-afa16375beb8___RS_Early.B 8047.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7c0e4eed-d8e2-410f-a7bf-9f5a1c4a566d___RS_Early.B 8042.JPG,Early Blight
